,label,x,y
597,betale,-42.4465217590332,-18.13871192932129
598,fas,-47.50741958618164,1.2001303434371948
599,erhvervsuddannelse,-47.077171325683594,-4.853971004486084
600,ansætte,-46.18155288696289,-5.8933234214782715
601,deraf,-31.146604537963867,-32.575172424316406
602,ufaglært,-40.05304718017578,-23.364749908447266
603,job,-47.30766296386719,2.290388345718384
604,implementere,-26.829370498657227,-36.43885803222656
605,efterår,-45.14955139160156,12.793296813964844
606,fastsætte,-47.631649017333984,1.891295075416565
607,service,-24.601778030395508,-37.955909729003906
608,faktor,-47.471622467041016,1.8806320428848267
609,forøge,-14.541906356811523,-44.822593688964844
610,bo,-43.0938835144043,18.343711853027344
611,overtagelse,-42.35129928588867,-20.60967445373535
612,nukissiorfiit,-39.69012451171875,22.104589462280273
613,erfaring,-45.423675537109375,11.519147872924805
614,imidlertid,-46.92842102050781,6.727517127990723
615,rejefiskeri,-42.80718994140625,-17.02396583557129
616,tilpasse,-34.36130905151367,-29.85272789001465
617,ganske,-41.7660026550293,-19.79939079284668
618,geografisk,-44.33994674682617,14.949976921081543
619,samspil,-46.92657470703125,-7.748846054077148
620,såfremt,-46.4324836730957,7.339457988739014
621,lejebolig,35.8253059387207,-22.88653564453125
622,relativ,-40.95631408691406,-22.365684509277344
623,nøgletal,-42.329551696777344,-16.91128158569336
624,makrel,-40.65779495239258,21.312040328979492
625,vande,-41.248531341552734,20.584453582763672
626,oversigt,-39.294132232666016,-22.14838409423828
627,ulighed,-34.19013214111328,-31.002910614013672
628,løse,-27.265043258666992,-36.665245056152344
629,hænge,-2.646503448486328,-42.85395431518555
630,koordinere,-25.564189910888672,-37.659610748291016
631,digitalisering,-32.07997512817383,-32.74433135986328
632,aflede,-35.641441345214844,-27.670801162719727
633,anlægsfas,-41.560150146484375,20.95378875732422
634,kortlægning,-39.88837432861328,-23.963054656982422
635,tilhøre,-44.587684631347656,-15.941606521606445
636,tilbyde,-42.91535186767578,-18.679140090942383
637,forbruge,-46.09194564819336,-7.158834457397461
638,have,-37.44856643676758,-24.81141471862793
639,hurtig,-43.84486389160156,-15.826172828674316
640,udlåne,-46.249366760253906,-7.7490081787109375
641,beregne,-44.51511001586914,-12.203434944152832
642,grundlægge,-46.55494689941406,-9.748404502868652
643,rentabel,-22.396543502807617,-38.92024230957031
644,fremdrift,-42.387367248535156,-19.411964416503906
645,ekstraordinær,-29.60761260986328,-33.683349609375
646,implementering,-46.76725769042969,-7.612846374511719
647,placere,-47.490535736083984,-0.9474043846130371
648,uanset,-47.37132263183594,1.059531807899475
649,svare,-13.976775169372559,-46.04994201660156
650,strategisk,-35.270301818847656,-29.51058578491211
651,mangle,-47.69194793701172,0.04704314470291138
652,juni,-47.66309356689453,-2.505544900894165
653,investor,-36.996673583984375,-27.496984481811523
654,styrkelse,1.605232834815979,-43.99200439453125
655,nå,-5.103343963623047,-44.22854995727539
656,yde,-41.06127166748047,-21.544057846069336
657,intern,-34.63681411743164,-30.44211769104004
658,eventuelt,-44.74529266357422,-15.242447853088379
659,dårlig,4.916382789611816,-41.7332878112793
660,alder,15.443254470825195,-38.103759765625
661,erhvervskompetencegivende,-9.157499313354492,-42.77646255493164
662,finanslovsaftale,-0.2087049037218094,-43.11243438720703
663,nordisk,-47.641090393066406,0.048734214156866074
664,ofte,-43.875160217285156,-14.945608139038086
665,praktikplads,-43.6197624206543,16.301809310913086
666,vedtagelse,-46.50761413574219,-6.942084789276123
667,driftsfas,-45.35763168334961,13.27571964263916
668,årrække,-32.12787628173828,-31.448970794677734
669,realisere,-37.73499298095703,-25.953325271606445
670,optag,-39.06660079956055,-23.419105529785156
671,gennemsnitlig,0.5292481184005737,-42.123870849609375
672,takt,-46.27769088745117,-7.353198528289795
673,opleve,3.926750659942627,-42.54975128173828
674,marked,-47.21953582763672,5.801912307739258
675,nedbringe,-33.1203727722168,-31.618322372436523
676,overveje,-38.477638244628906,-25.31735610961914
677,samfundsmæssig,-39.85353469848633,-22.836383819580078
678,trodse,-39.34335708618164,-23.45319366455078
679,belyse,-23.85532569885254,-38.88713455200195
680,fund,-43.26439666748047,-16.237924575805664
681,efterslæb,-47.51141357421875,-1.0137877464294434
682,bære,-32.623069763183594,-32.766353607177734
683,nedbringelse,-32.80413818359375,-32.3427734375
684,systematisk,-34.02332305908203,-30.725116729736328
685,ungdomsuddannelse,-47.118690490722656,-7.9527907371521
686,færdiggøre,-28.05352210998535,-35.918548583984375
687,information,-9.932437896728516,-44.29264831542969
688,liv,-40.95357894897461,-22.128738403320312
689,servicekontrakt,-33.270050048828125,-31.024696350097656
690,afholde,-44.91925048828125,-12.816591262817383
691,ressourceafgift,-43.025814056396484,-14.043401718139648
692,partere,13.305898666381836,-38.618221282958984
693,vælge,-30.250455856323242,-33.9447021484375
694,note,-47.94075012207031,6.535316467285156
695,udgang,-42.19760513305664,-14.75366497039795
696,rådighed,-35.987205505371094,-28.5656795501709
697,forventelig,-37.321861267089844,-25.658689498901367
698,efterforskning,-39.72990798950195,-22.39699935913086
699,indlede,-47.49946975708008,2.975429058074951
700,bemærke,-13.589077949523926,-43.60615539550781
701,tema,-47.141441345214844,-5.651686668395996
702,fiskerierhverv,-22.393447875976562,-39.05317306518555
703,såsom,-47.287925720214844,-1.524612307548523
704,tiltrække,-44.06619644165039,-14.994982719421387
705,april,-45.62663269042969,-6.802661895751953
706,energi,-47.222755432128906,-2.7235000133514404
707,samfundsøkonomi,7.047035217285156,-41.51298904418945
708,global,-42.228721618652344,-18.606101989746094
709,kris,-46.186702728271484,-8.659818649291992
710,nedsætte,-2.811124086380005,-44.83792495727539
711,inatsisartutlov,-47.412879943847656,3.495565414428711
712,havn,-47.21562957763672,4.704620838165283
713,element,-34.53055191040039,-29.619604110717773
714,afkast,-0.06550505757331848,-43.95866394042969
715,geodata,-39.29934310913086,24.446258544921875
716,forandring,0.5468664765357971,-44.4522590637207
717,efterårssamling,-32.171913146972656,-32.98948287963867
718,forår,-43.843055725097656,-16.315326690673828
719,personale,-44.198001861572266,-17.335073471069336
720,illuut,-26.25958251953125,-36.77454376220703
721,elevere,-42.4015998840332,18.617631912231445
722,herudover,-31.57801055908203,-32.701133728027344
723,byggeri,-26.723896026611328,-36.39872741699219
724,beskæftige,-30.701852798461914,-32.97723388671875
725,råstofområde,-18.22747039794922,-40.617530822753906
726,fisker,-34.02857971191406,-29.47879981994629
727,par,-10.901430130004883,-44.79819107055664
728,overtage,-40.39859390258789,-22.153295516967773
729,ungestrategi,-24.82490348815918,-37.006587982177734
730,air,-23.896278381347656,-41.60655212402344
731,afhængighed,-5.629064083099365,-44.181236267089844
732,udvidelse,-45.65647506713867,-10.8193998336792
733,usikkerhed,-45.94710159301758,-9.93911361694336
734,kollegie,-45.14007568359375,-14.110519409179688
735,gældsætning,-7.113554954528809,-43.04637145996094
736,skaber,19.249242782592773,-35.663612365722656
737,herfor,-37.82948684692383,-26.786354064941406
738,vedligeholdelsesefterslæb,-41.865509033203125,-19.76079559326172
739,rådgivning,-40.793479919433594,-21.848526000976562
740,realvækst,-9.571256637573242,-43.28703689575195
741,afdække,20.620319366455078,-32.97576141357422
742,side,-20.306394577026367,-40.004791259765625
743,behandle,-42.925350189208984,-18.857934951782227
744,millimeter,-45.98432922363281,-9.885028839111328
745,fattigdom,-35.35311508178711,-28.822708129882812
746,indførselsafgift,-35.142635345458984,-24.08329200744629
747,lønudvikling,41.78840255737305,1.8016413450241089
748,pege,24.680850982666016,-30.536258697509766
749,fundament,-8.22628402709961,-43.5136604309082
750,verden,-33.61138153076172,-30.721446990966797
751,udvise,-14.748862266540527,-44.16057586669922
752,medarbejder,-22.508831024169922,-38.355281829833984
753,læg,-19.35455322265625,-40.787689208984375
754,almindelig,-42.456092834472656,-18.863914489746094
755,gavn,-31.10146713256836,-33.78499221801758
756,analysearbejde,0.677521824836731,-43.20861053466797
757,natur,-47.838218688964844,0.595233142375946
758,udbygning,18.649974822998047,-36.081153869628906
759,udvide,-21.663494110107422,-39.291297912597656
760,før,-31.784950256347656,-31.72113609313965
761,udsætte,-44.225616455078125,-13.607961654663086
762,oplever,-18.498004913330078,-41.791751861572266
763,selskabsskat,-41.024375915527344,20.65714454650879
764,kangerlussuaq,-47.21342468261719,6.457494735717773
765,indirekte,-7.197314262390137,-42.03618621826172
766,kraft,-18.59108543395996,-41.60429763793945
767,ende,-15.469178199768066,-41.985469818115234
768,qeqqat,-47.874290466308594,5.770652770996094
769,program,-41.325950622558594,-21.0433292388916
770,dau,-5.960122108459473,-42.6385612487793
771,koordination,8.943406105041504,-39.936378479003906
772,ultimo,-24.06999397277832,-40.59846115112305
773,inkludere,-22.83463478088379,-38.549705505371094
774,vækstplan,-41.23540496826172,-22.957569122314453
775,maniitsoq,-47.702362060546875,-0.2575453817844391
776,historisk,-15.733980178833008,-44.1613883972168
777,reel,-13.490891456604004,-43.24519348144531
778,ﬁnansiering,-2.2014222145080566,-44.60895538330078
779,hjælpepakke,-29.260019302368164,-34.63317108154297
780,finanslovsforslag,-4.542941093444824,-44.04878616333008
781,faktisk,-27.31929588317871,-36.21464157104492
782,råstofsektor,-17.204057693481445,-42.72824478149414
783,december,-38.02587127685547,-25.10062599182129
784,teknisk,-35.89348220825195,-28.417877197265625
785,ligne,-30.660192489624023,-32.50668716430664
786,maj,-45.40070724487305,13.062776565551758
787,august,-44.919044494628906,-13.226946830749512
788,størrelsesorden,2.680835485458374,-45.63078308105469
789,aktivitetsniveau,-22.723430633544922,-39.88585662841797
790,opstille,-16.178539276123047,-42.84663391113281
791,vigtigste,-4.457500457763672,-44.37717056274414
792,sat,-20.790164947509766,-40.246707916259766
793,regel,-38.121891021728516,-25.696277618408203
794,flåde,-23.712108612060547,-39.70730209350586
795,miokrone,-23.647409439086914,-42.290592193603516
796,sådan,-36.82762145996094,-26.476654052734375
797,line,-39.910545349121094,-20.804035186767578
798,frigøre,19.291227340698242,-34.681209564208984
799,tilstrækkelig,-32.66666793823242,-31.313417434692383
800,efterforskningsaktivitet,-38.08164978027344,-26.032649993896484
801,udføre,-16.784183502197266,-41.535133361816406
802,rammevilkår,-12.171223640441895,-42.68030548095703
803,trække,-12.473333358764648,-43.62057876586914
804,is,-46.7091178894043,-8.113938331604004
805,gældsudvikling,11.846091270446777,-38.25407409667969
806,gradvis,7.245865821838379,-40.69964599609375
807,ejerskab,-16.248512268066406,-42.89222717285156
808,sikkerhed,-17.559812545776367,-41.008544921875
809,virke,-16.25533103942871,-42.23548889160156
810,skatteindtægt,19.559188842773438,-33.30979919433594
811,udland,4.788239479064941,-43.30738067626953
812,afslutte,-36.731449127197266,-27.392314910888672
813,reelt,-24.415246963500977,-38.2785758972168
814,offentliggøre,-38.21106719970703,-25.547067642211914
815,import,-7.02770471572876,-42.2269401550293
816,medio,11.562705993652344,-40.53702926635742
817,start,-31.379444122314453,-31.252559661865234
818,vejledning,-23.205835342407227,-39.21531677246094
819,uummannaq,-47.20318603515625,-6.743503570556641
820,angive,-43.21926498413086,-16.439908981323242
821,deltage,-16.969846725463867,-42.32442092895508
822,stilling,5.892496109008789,-42.256492614746094
823,tabe,-36.592437744140625,-25.710203170776367
824,parti,-16.844778060913086,-41.96333694458008
825,nunagi,-33.35030746459961,-31.8848934173584
826,hæve,-23.020160675048828,-41.36341857910156
827,stk,-44.92702865600586,-6.667662620544434
828,helhed,-2.6971280574798584,-43.30172348022461
829,hver,-23.345779418945312,-41.895973205566406
830,træde,-27.632902145385742,-35.48526382446289
831,konstatere,-11.451979637145996,-43.65410614013672
832,anlægsområde,-33.493736267089844,-29.822410583496094
833,lande,-42.507747650146484,-18.311565399169922
834,indretning,10.95985221862793,-39.57841110229492
835,erhvervsområde,-17.202116012573242,-43.29978942871094
836,konjunktur,-9.286762237548828,-44.54499816894531
837,bane,-23.187864303588867,-38.53797149658203
838,opkvalificering,-27.475337982177734,-36.24235534667969
839,foreligge,-29.316843032836914,-33.88597869873047
840,udgiftspres,27.572574615478516,-29.13998031616211
841,diverse,5.515271186828613,-42.65369415283203
842,imødegå,0.6957310438156128,-43.68413543701172
843,foregå,2.0213654041290283,-42.98939514160156
844,juli,-28.044208526611328,-34.65793991088867
845,fastholde,12.513726234436035,-39.311431884765625
846,forholdsvis,-30.48897361755371,-32.3824577331543
847,speciel,-30.091285705566406,-33.78126907348633
848,alkohol,-45.69056701660156,-7.608048439025879
849,pelagisk,-45.74860382080078,-10.107203483581543
850,mobilitet,12.8792085647583,-37.5555305480957
851,sikring,-28.75660514831543,-35.18138122558594
852,kapitalindskud,-14.403593063354492,-45.246734619140625
853,forskel,-32.603092193603516,-31.712675094604492
854,debat,33.939002990722656,-22.243349075317383
855,ifølge,9.701108932495117,-42.0074577331543
856,vej,-8.073519706726074,-43.91757583618164
857,arctic,-23.43689727783203,-41.46194839477539
858,fond,-43.213191986083984,-17.726104736328125
859,ift,-21.448171615600586,-40.38957977294922
860,alternativ,-22.27301025390625,-38.9825325012207
861,udbygge,13.884862899780273,-38.111915588378906
862,ekstern,31.580223083496094,-26.6610050201416
863,præsentere,-12.132807731628418,-43.5015869140625
864,opbygge,6.605129241943359,-40.34237289428711
865,bilag,42.22410583496094,-15.483416557312012
866,pålægge,-19.684406280517578,-42.277488708496094
867,fastholdelse,-25.029338836669922,-38.23246383666992
868,udbetale,22.71055793762207,-33.89167404174805
869,branche,-10.621635437011719,-43.517669677734375
870,saldo,10.899198532104492,-41.2352180480957
871,svarer,8.634480476379395,-43.567203521728516
872,indtægtsgrundlag,39.71152877807617,-16.437578201293945
873,skatte,2.6236634254455566,-45.6722412109375
874,forsørge,28.48921775817871,-27.635480880737305
875,svær,-22.160602569580078,-39.962242126464844
876,uddannelsesplan,-22.890682220458984,-38.64777374267578
877,lokalitet,-14.862447738647461,-43.61367416381836
878,vandkraftværk,-17.78973960876465,-42.098873138427734
879,vokse,-21.220272064208984,-41.36188888549805
880,arbejdsmarkedsområde,31.271596908569336,-25.167146682739258
881,socialområde,45.26189422607422,1.5796400308609009
882,delvist,-16.261831283569336,-41.8803596496582
883,håndtering,36.18017578125,-20.995573043823242
884,turismestrategi,-18.496856689453125,-40.39014434814453
885,videregående,-37.683555603027344,-25.765920639038086
886,finanspolitisk holdbarhed,20.373302459716797,-32.48026657104492
887,aktør,-8.894363403320312,-44.16643524169922
888,udligning,43.17375564575195,-10.190567016601562
889,udviklingsstrategi,9.965601921081543,-38.594642639160156
890,anbringe,-0.7087111473083496,-42.57111740112305
891,leve,13.935224533081055,-38.00563430786133
892,plads,-17.04669761657715,-41.01941680908203
893,drive,-15.538840293884277,-43.74526596069336
894,september,-33.99301528930664,-28.82758903503418
895,karakter,6.147197723388672,-42.524993896484375
896,digitaliseringsstrategi,-21.715696334838867,-38.49381637573242
897,formandskab,-26.819082260131836,-36.373939514160156
898,udvælge,-12.68885612487793,-42.601646423339844
899,nettorentebærende,15.117472648620605,-35.190696716308594
900,driftsudgift,29.245708465576172,-29.54209327697754
901,stærk,12.350784301757812,-38.24647521972656
902,rest,15.870498657226562,-36.24199295043945
903,viden,-4.3303656578063965,-43.93502426147461
904,budgetlov,10.538013458251953,-39.225120544433594
905,måle,-14.55489444732666,-43.39202880859375
906,poste,-33.64100646972656,-29.07697296142578
907,justering,-24.46849250793457,-38.00946044921875
908,låntagning,16.511585235595703,-34.88822937011719
909,forebyggelse,-5.049050331115723,-44.73058319091797
910,kompetenceudvikling,-8.244661331176758,-43.69293212890625
911,partnerskabsaftale,45.6753044128418,-6.293688774108887
912,pågå,9.500155448913574,-39.85532760620117
913,flerårig,-0.05160589888691902,-43.702735900878906
914,hverken,11.952094078063965,15.167632102966309
915,bosted,-1.801964282989502,-43.75873565673828
916,egenkapital,-24.811203002929688,-41.21231460571289
917,læring,-14.897651672363281,-42.69377517700195
918,sanering,22.731616973876953,-32.2160758972168
919,såkaldt,15.937478065490723,-36.62308883666992
920,vedrøre,-31.44386863708496,-33.06574630737305
921,selve,-33.63327407836914,-29.8980770111084
922,udfordre,31.118749618530273,-24.865110397338867
923,primo,-40.348388671875,-22.459444046020508
924,sundhedsydelse,27.313129425048828,-29.144102096557617
925,farvand,-7.1571455001831055,-44.31331253051758
926,videreføre,-4.420895576477051,-43.87223815917969
927,vejledningsindsats,-14.021354675292969,-42.801025390625
928,interessent,40.44173049926758,-16.322383880615234
929,naturlig,1.4182898998260498,-43.513919830322266
930,produkt,-34.33335494995117,-29.470029830932617
931,beskeden,20.125024795532227,-35.25981903076172
932,boligbyggeri,26.331714630126953,-31.11638832092285
933,nr,-44.423641204833984,-13.11765193939209
934,halvdel,25.635433197021484,-32.3444938659668
935,tilstrækkeligt,-8.954936027526855,-43.64742660522461
936,upernavik,-43.04533004760742,-15.878094673156738
937,forvaltning,-31.710922241210938,-31.82045555114746
938,bestand,-21.477556228637695,-39.85356140136719
939,bygning,-42.306182861328125,-19.07908821105957
940,biologisk,25.025508880615234,-29.805131912231445
941,hjem,-27.19199562072754,-35.838375091552734
942,øjeblik,-22.575326919555664,-38.44962692260742
943,gøre,22.302871704101562,-31.164365768432617
944,beskæftigelsesgrad,4.733850002288818,-43.25516128540039
945,fanger,-19.886159896850586,-42.201839447021484
946,sammenligning,3.6215081214904785,-42.83535385131836
947,tasiilaq,-43.94908142089844,-14.976395606994629
948,underholdsbidrag,-22.77806854248047,-42.30284118652344
949,elev,-17.57581901550293,-42.47407531738281
950,restancemasse,-7.549220561981201,-42.057369232177734
951,fungere,-13.927993774414062,-43.17072296142578
952,mængde,-20.303396224975586,-41.408851623535156
953,møde,-14.456518173217773,-42.781742095947266
954,renovation,-37.08605194091797,-25.235925674438477
955,bosætningsmønster,18.11113166809082,-35.453147888183594
956,mining,-18.091611862182617,-42.566471099853516
957,varetage,-3.461541175842285,-44.45941162109375
958,forbinde,-15.011542320251465,-42.499549865722656
959,afhængig,-0.6985617876052856,-43.868499755859375
960,velfærdsydelse,0.7989474534988403,-44.3468132019043
961,arbejdsgruppe,-7.614111423492432,-44.601261138916016
962,ﬁnanslov,30.53656768798828,-26.61033058166504
963,enkel,-3.936633348464966,-43.23516082763672
964,vende,31.753599166870117,-26.248262405395508
965,lærling,-45.415557861328125,-13.196816444396973
966,udsigt,34.35020065307617,-25.999547958374023
967,yderdistrikt,-18.061782836914062,-41.32318878173828
968,fortsætter,-6.105576038360596,-43.97279739379883
969,visse,-6.340263843536377,-44.56564712524414
970,levere,36.56180953979492,-21.745832443237305
971,traditionel,5.914347171783447,-41.622859954833984
972,højde,20.174448013305664,-33.19956588745117
973,fællesoffentlig,7.18670654296875,-42.80134201049805
974,fællesskab,43.228736877441406,-5.902715682983398
975,gennemførelse,11.931214332580566,-39.546688079833984
976,kanukoka,9.878375053405762,-41.091487884521484
977,svag,0.3771780729293823,-43.84471130371094
978,aluminiumsprojekt,-37.4123420715332,-26.67142677307129
979,beskrivelse,7.799559116363525,-40.44755935668945
980,sunde,39.63880157470703,-17.740875244140625
981,praksis,40.99913787841797,-16.236371994018555
982,opstå,-22.579971313476562,-39.3537483215332
983,nanortalik,-41.449127197265625,-20.193288803100586
984,vægte,-40.10325622558594,-22.871990203857422
985,sommer,-22.688167572021484,-39.82297897338867
986,lavt,36.113075256347656,-19.51496124267578
987,undersøge,5.906904220581055,-41.94124221801758
988,omlægning,25.8452205657959,-29.608434677124023
989,lokalt,-13.272355079650879,-42.845882415771484
990,anse,-0.5984111428260803,-43.58705139160156
991,beslutningsgrundlag,11.093875885009766,-38.987674713134766
992,demograﬁske,25.69759178161621,14.0082426071167
993,tilknytning,42.012264251708984,-11.497444152832031
994,skabelse,39.120365142822266,9.53857707977295
995,gældsrådgivning,16.04900550842285,-36.043861389160156
996,samfundsudvikling,23.14031219482422,13.14658260345459
997,beslutningsforslag,2.4146506786346436,-43.15802001953125
998,kommuneqarfå,-13.773797988891602,-45.14717102050781
999,findes,16.668928146362305,-36.09172439575195
1000,indhandling,-10.43205738067627,-43.893959045410156
1001,afdrage,26.28553009033203,-31.296592712402344
1002,struktur,23.23324966430664,-31.70603370666504
1003,pille,-38.310638427734375,-24.16290855407715
1004,reformtiltag,39.26066970825195,-16.735980987548828
1005,affaldsområde,-27.110620498657227,-36.91121292114258
1006,udstede,27.39976692199707,-30.820653915405273
1007,erhvervsaktiv,43.95178985595703,-12.316912651062012
1008,optimal,4.908372402191162,-42.317928314208984
1009,it,8.729314804077148,-40.933555603027344
1010,organisering,23.30193328857422,-31.659282684326172
1011,lette,-2.7348575592041016,-44.17310333251953
1012,pt,9.649887084960938,-39.498714447021484
1013,primær,22.654678344726562,-33.68535614013672
1014,affaldshandlingsplan,-31.9501953125,-32.30666732788086
1015,måling,-11.119538307189941,-42.70307159423828
1016,supplere,-30.815031051635742,-32.17046356201172
1017,anlægsudgift,-7.372314929962158,-43.03822708129883
1018,ram,-23.447765350341797,-39.342803955078125
1019,sydgrønland,-7.578000068664551,-43.77101135253906
1020,tele,46.474544525146484,-6.6356635093688965
1021,beskæftigelsesfradrag,0.22147023677825928,-16.979928970336914
1022,erhvervsudvikling,42.57178497314453,5.065417766571045
1023,den,19.4257755279541,-35.74187088012695
1024,marts,-21.300594329833984,-41.41261672973633
1025,boligpolitik,5.6499128341674805,-43.339115142822266
1026,pejlemærke,44.96333312988281,-3.4915592670440674
1027,pilotprojekt,-13.163107872009277,-42.990936279296875
1028,lever,7.76797342300415,-41.560848236083984
1029,bæredygtighed,17.769306182861328,-34.63023376464844
1030,penge,4.987809181213379,-42.03579330444336
1031,lykkes,3.311786651611328,-42.78166580200195
1032,reformspore,-28.377927780151367,-35.47749710083008
1033,små,17.02374267578125,-36.16181182861328
1034,færøerne,6.495123863220215,-42.9942626953125
1035,eksempel,-4.076910972595215,-44.40290069580078
1036,koge,-24.55870819091797,-40.13382339477539
1037,c,28.374666213989258,10.792699813842773
1038,veje,30.219724655151367,-26.506488800048828
1039,sundhedsudgift,-4.058724403381348,-44.55018615722656
1040,fiskeprodukt,-22.997039794921875,-40.07453536987305
1041,lave,31.719181060791016,-24.820629119873047
1042,netto,42.6340446472168,-18.106224060058594
1043,metode,-13.184612274169922,-43.449275970458984
1044,fangstmængde,31.109819412231445,-27.47138214111328
1045,industri,-1.5281310081481934,-43.86338806152344
1046,tilføre,43.91109085083008,-10.599444389343262
1047,dyr,-7.243975639343262,-43.669029235839844
1048,kvote,19.250635147094727,-34.00483703613281
1049,narsaq,-32.25935745239258,-30.42287254333496
1050,vedligeholde,31.933887481689453,-25.350692749023438
1051,ren,-27.512113571166992,-36.10095977783203
1052,indførelse,11.012886047363281,-41.57722473144531
1053,basis,12.673276901245117,-38.809017181396484
1054,lånoptagelse,15.864487648010254,-35.44077682495117
1055,finansiel,46.06106185913086,-11.075688362121582
1056,forskning,-21.850828170776367,-39.77736282348633
1057,forhøjelse,25.32840347290039,-30.31209373474121
1058,modernisere,-4.692905426025391,18.802722930908203
1059,piareersarfiit,-20.027280807495117,-39.86333465576172
1060,regnskabslov,13.753609657287598,-38.38538360595703
1061,sandsynlig,17.349449157714844,-35.38020324707031
1062,bestemmelse,-36.50129318237305,-26.929794311523438
1063,attraktiv,37.916847229003906,-21.64452362060547
1064,vedkomme,-18.337284088134766,-42.10577392578125
1065,kapital,14.593902587890625,-37.81922912597656
1066,solid,44.48012924194336,-7.126437664031982
1067,qasigiannguit,-44.541229248046875,-13.11095905303955
1068,handlingsplan,11.770986557006836,-37.532222747802734
1069,dausaldo,-13.7605562210083,-9.081183433532715
1070,revidere,-14.446378707885742,-42.11662292480469
1071,landingsbane,21.292530059814453,-32.44940948486328
1072,deltagelse,12.357412338256836,-38.197906494140625
1073,r,-42.7849235534668,-21.345712661743164
1074,estimere,10.595349311828613,-41.987274169921875
1075,forløbe,19.143665313720703,-33.8653678894043
1076,ini,-4.031838893890381,-43.47863006591797
1077,rumme,32.31718826293945,-23.6782283782959
1078,kalaallit,41.026973724365234,-18.084203720092773
1079,kangaatsiaq,-41.65953826904297,-19.053848266601562
1080,inddragelse,41.580604553222656,5.157789707183838
1081,ord,28.87897300720215,-26.974477767944336
1082,konjunkturudvikling,29.953577041625977,-27.73082733154297
1083,nybyggeri,8.344905853271484,-39.52015686035156
1084,uddannelsesforløb,33.24460220336914,-24.642990112304688
1085,egen,18.19806480407715,-36.38816452026367
1086,tilgængelig,-14.271456718444824,-43.01239776611328
1087,afsætning,10.274808883666992,-39.09937286376953
1088,indikere,21.40047264099121,-34.37047576904297
1089,integrere,32.05756378173828,12.52332878112793
1090,relation,43.5524787902832,3.721787452697754
1091,effektivisere,32.43486785888672,-23.816360473632812
1092,vedvarende,16.860265731811523,-36.434200286865234
1093,koalitionsaftale,45.35701370239258,-0.2747252583503723
1094,rekruttering,18.306331634521484,-35.37267303466797
1095,måtte,31.600868225097656,-27.39599609375
1096,permanente,11.292173385620117,-39.914756774902344
1097,indfri,30.674381256103516,-26.29114532470703
1098,effektivitet,42.90609359741211,4.486967086791992
1099,senest,45.50600051879883,-6.547441482543945
1100,vækst,40.62852096557617,4.488571643829346
1101,skaffe,-5.7939772605896,-44.74149703979492
1102,forarbejde,-2.02366304397583,-43.77915954589844
1103,budgetsamarbejdsaftale,39.0650634765625,-20.285663604736328
1104,en,22.734712600708008,-33.505455017089844
1105,udbytte,40.8171501159668,6.001559257507324
1106,midlertidigt,-17.055919647216797,-42.13339614868164
1107,overslagsår,13.737039566040039,17.505041122436523
1108,kompetencegivende,42.15816116333008,3.519676446914673
1109,ensartet,2.211719274520874,17.628013610839844
1110,lejer,38.66347122192383,-18.462915420532227
1111,kriterie,42.97991943359375,-9.47596263885498
1112,forord,37.048095703125,9.793971061706543
1113,spiller,23.61650276184082,-32.76325225830078
1114,førtidspensionist,24.91387939453125,-29.86301040649414
1115,parameter,14.765097618103027,-37.067630767822266
1116,spille,36.61107635498047,-22.184120178222656
1117,aasiaat,-30.641651153564453,-33.14958190917969
1118,befolkningstal,16.98454475402832,-35.235748291015625
1119,indeks,47.75891876220703,-5.098843097686768
1120,samtlige,45.53813934326172,-10.202871322631836
1121,skridte,43.01654052734375,-15.407052040100098
1122,likviditetsberedskab,9.791186332702637,-40.58626174926758
1123,evt,8.738558769226074,-41.155357360839844
1124,tegne,42.83420944213867,-13.067809104919434
1125,overensstemmelse,10.065328598022461,-38.3154296875
1126,reinvestering,27.002727508544922,15.585515975952148
1127,rammebetingelse,45.131832122802734,0.5152986645698547
1128,efterforskningsboring,44.36911392211914,2.948408365249634
1129,tidssvarende,20.17997932434082,13.180781364440918
1130,sælge,-0.9100304841995239,-43.75972366333008
1131,bygningsmasse,36.644081115722656,-21.206985473632812
1132,nedenfor,40.93573760986328,-17.605968475341797
1133,kni,42.24800109863281,-18.233091354370117
1134,foreslå,34.73343276977539,-21.64011001586914
1135,midlertidig,42.660888671875,-11.14056396484375
1136,forlader,37.92949676513672,-19.214336395263672
1137,konkurrenceevne,43.09210968017578,0.4662202298641205
1138,forsørgelse,-8.608992576599121,16.85038948059082
1139,hjælpe,44.431739807128906,-0.29776811599731445
1140,inddrivelse,4.890544414520264,-41.444488525390625
1141,vanskeligt,22.249757766723633,-32.31220626831055
1142,spore,10.07020378112793,-41.40825271606445
1143,enighed,42.36795425415039,3.885847568511963
1144,kursus,22.75857925415039,-31.042564392089844
1145,dertil,32.130699157714844,-26.717426300048828
1146,daginstitution,-4.425043106079102,-43.44231033325195
1147,forblive,41.912410736083984,4.26039457321167
1148,gennemsigtighed,40.73841857910156,-14.853206634521484
1149,tilgang,39.7078857421875,-17.08710289001465
1150,inflation,33.05039596557617,11.321736335754395
1151,levetid,42.70841979980469,-8.719538688659668
1152,november,8.667487144470215,-42.35523986816406
1153,pension,8.706817626953125,-41.603031158447266
1154,angå,31.435503005981445,-26.862159729003906
1155,menneske,36.539573669433594,11.254618644714355
